"model","Variable","n_total","n_selected","selection_frequency","median_rank","freq_top10","mean_importance","sd_importance","median_importance","importance_scaled","sd_importance_scaled"
"RLR","Breathing_sound_whistling",100,99,0.99,3,0.98,0.439627047755646,0.153301172893589,0.426257281386615,0.670024442621438,0.233642432706577
"RLR","Age",100,100,1,4,1,0.328469119884404,0.0320699276916155,0.327781298932829,0.500611461675189,0.0488769640907713
"RLR","Living_alone",100,100,1,6,0.97,0.212884435701125,0.074335014309392,0.210680532118184,0.324451773614955,0.11329211153903
"RLR","Gasp_for_air",100,84,0.84,8,0.69,0.174716995782446,0.142728154356576,0.174370266541283,0.266281745659772,0.217528363091767
"RLR","Irritating_cough",100,96,0.96,8,0.79,0.156738447570468,0.0882216994211635,0.159141642501049,0.238881095935489,0.134456456406741
"RLR","Cold_flu_pneumonia_last_2_y",100,99,0.99,8,0.82,0.148031095719231,0.0685716902864973,0.140685840040481,0.225610441637447,0.104508375447721
"RLR","Pain_persists_worsens_when_breathing",100,83,0.83,10,0.56,0.131819532694381,0.136117282858683,0.106668967710388,0.200902809258594,0.207452901372041
"RLR","Changes_hard_to_describe",100,74,0.74,11,0.41,0.100569328744396,0.132717372292113,0.0803629075218864,0.153275165349311,0.202271183836785
"RLR","Sex",100,83,0.83,12,0.31,0.061322912305264,0.0569558497723921,0.0488500458059225,0.0934606966223227,0.0868049672844254
"RLR","Increased_need_for_sleep",100,73,0.73,13,0.2,0.0489463102551946,0.060084630500802,0.0261266181856583,0.0745978310809962,0.0915734627042131
"RLR","Emphysema",100,49,0.49,15,0.2,0.0465803788250618,0.0841393940952379,0,0.0709919749448735,0.12823471831174
"RLR","Asthma",100,66,0.66,14,0.2,0.0403878561875405,0.0566202063124811,0.00760365307556491,0.0615541081216018,0.0862934215929252
"RLR","Unlike_other_coughs",100,62,0.62,14,0.15,0.0317093716486049,0.0366009655014765,0.0173811156833591,0.0483274497626942,0.055782603992928
"RLR","Feeling_chilly",100,32,0.32,16,0.1,0.019892881414733,0.0448177522632408,0,0.0303182364462917,0.0683056004698199
"RLR","Pleural_fluid",100,26,0.26,17,0.09,0.0196191755431093,0.0487615564917106,0,0.029901088263501,0.0743162525520306
"RLR","Pain_that_shifts_location",100,9,0.09,17,0.07,0.0136610887014694,0.0477599080989997,0,0.0208205190957488,0.072789665620096
"RLR","Legs_do_not_support",100,22,0.22,17,0.05,0.0130878009052894,0.0346293751486278,0,0.0199467856936341,0.0527777530994509
"RLR","Pain_in_neck",100,20,0.2,17,0.03,0.011832080320203,0.0407770119538886,0,0.0180329737719016,0.0621472105632541
"RLR","Lumps_pieces_in_sputum",100,7,0.07,17,0.03,0.0104317629779193,0.059155775777502,0,0.0158987855968414,0.0901578187591179
"RLR","Thickness_in_throat",100,20,0.2,17,0.03,0.0103859720103791,0.0337047964117922,0,0.0158289967436307,0.0513686260769657
"RLR","Pain_in_chest",100,12,0.12,17,0.05,0.00805165943143794,0.0259099206854387,0,0.012271330097336,0.039488653517233
"RLR","Hard_to_get_air",100,21,0.21,17,0.01,0.00682369550775444,0.0223758247376656,0,0.0103998213998489,0.0341024274429595
"RLR","Persistent_fatigue",100,20,0.2,17,0.03,0.00670799679330576,0.0182867030643797,0,0.0102234879211509,0.0278703007256846
"RLR","University_education",100,27,0.27,17,0,0.00651432054191699,0.0175769259027965,0,0.00992831085447987,0.026788547340621
"RLR","Angina_pectoris",100,6,0.06,17,0.02,0.00582077891596469,0.0373143041418145,0,0.00887130163783644,0.0568697853375083
"RLR","Thick_consistency",100,8,0.08,17,0.02,0.005639374271885,0.0389894138707283,0,0.0085948274168827,0.0594227776253464
"RLR","Antibiotics_last_2_y",100,19,0.19,17,0,0.00560742005789552,0.0169506470190178,0,0.00854612680911298,0.0258340515647772
"RLR","Less_Smoking",100,10,0.1,17,0.03,0.00523784980628559,0.0174723401337737,0,0.00798287415414431,0.0266291508204264
"RLR","Uneasiness_hard_to_describe",100,8,0.08,17,0.03,0.00491451031026889,0.0221425874321487,0,0.0074900806222129,0.033746956376233
"RLR","Changes_hard_to_describe.1",100,28,0.28,16.5,0.01,0.00479679580086236,0.0115582520964106,0,0.00731067492150312,0.0176156391152713
"RLR","Blood_mixed_phlegm_expectorates",100,6,0.06,17,0.01,0.00339198027938518,0.0176424987196772,0,0.00516963118552521,0.0268884852091072
"RLR","Pain_reduces_improves_when_changing_body_position",100,2,0.02,17,0.01,0.00337535141609524,0.0270482890084275,0,0.00514428755638739,0.0412236118301993
"RLR","Difficult_sensing_smells",100,8,0.08,17,0.01,0.00333059416957497,0.0150609067928784,0,0.00507607417118712,0.0229539463752028
"RLR","Pain_in_whole_body",100,1,0.01,17,0.01,0.00318057293880002,0.0318057293880001,0,0.0048474306151445,0.0484743061514449
"RLR","Thin_mucus",100,1,0.01,17,0.01,0.0029128137470655,0.029128137470655,0,0.00443934561647443,0.0443934561647444
"RLR","Chills",100,2,0.02,17,0.01,0.00246732368365077,0.0215413092009833,0,0.00376038550026532,0.0328305634614802
"RLR","Less_will_to_do_things",100,11,0.11,17,0,0.00205056745959292,0.00846244422691752,0,0.0031252179004579,0.012897396794173
"RLR","Do_not_enjoy_food",100,5,0.05,17,0.02,0.00185505996524205,0.011817919145086,0,0.00282724988279498,0.018011391083773
"RLR","Pain_in_shoulder_blade",100,4,0.04,17,0.01,0.00150495658852096,0.0103419346627957,0,0.00229366619852217,0.0157618805381567
"RLR","Feeling_pressure",100,2,0.02,17,0.01,0.00146973763766912,0.0103993491946226,0,0.00223998988803425,0.0158493845711367
"RLR","COPD",100,8,0.08,17,0,0.00139170320440845,0.00703567077760478,0,0.00212105958582087,0.0107228875368305
"RLR","Loss_of_appetite",100,7,0.07,17,0,0.00132392398014574,0.00789223110322545,0,0.00201775898775762,0.01202834942248
"RLR","Felt_out_of_sorts",100,3,0.03,17,0.01,0.00131828478561939,0.010279931992885,0,0.00200916443428637,0.0156673838401942
"RLR","Hacking_cough",100,1,0.01,17,0.01,0.00112577287981322,0.0112577287981322,0,0.00171576191721133,0.0171576191721133
"RLR","Feeling_of_choking",100,4,0.04,17,0,0.000648458484563286,0.00441415708642831,0,0.000988299143332403,0.00672750495352027
"RLR","Losing_breath_due_to_coughing",100,1,0.01,17,0,0.000479520380141005,0.00479520380141006,0,0.000730824859548171,0.00730824859548172
"RLR","Slight_cough",100,3,0.03,17,0,0.00046133384369367,0.00350091135735007,0,0.00070310722022514,0.00533565028096117
"RLR","Dry_cough",100,3,0.03,17,0,0.000453344481308604,0.0034468785178851,0,0.000690930835477471,0.00525330019961247
"RLR","Voice_changes_difficult_to_describe",100,1,0.01,17,0,0.00042697759898669,0.00426977598986689,0,0.000650745738310236,0.00650745738310234
"RLR","Difficulty_to_stay_awake",100,2,0.02,17,0,0.000281597223210725,0.00264102167130226,0,0.000429175191764774,0.00402511420145602
"RLR","Food_drinks_tasted_different",100,1,0.01,17,0,0.000184105070446067,0.00184105070446067,0,0.000280589872345548,0.00280589872345548
"RLR","Pain_persists_worsens_changing_body_position",100,2,0.02,17,0,0.000159181760028891,0.00137059353641107,0,0.000242604886535868,0.00208888687577932
"RLR","Calf_cramp",100,1,0.01,17,0,9.42914733189406e-05,0.000942914733189403,0,0.00014370724498642,0.0014370724498642
"RLR","Increased_amount_of_phlegm_expectorates",100,1,0.01,17,0,5.29849958378267e-05,0.000529849958378268,0,8.07530894306381e-05,0.000807530894306382
"RLR","Heartburn",100,1,0.01,17,0,4.38048206478032e-05,0.000438048206478031,0,6.67618170640627e-05,0.000667618170640626
"RLR","Lost_sense_of_smell",100,1,0.01,17,0,3.73848343766592e-05,0.000373848343766593,0,5.69772786810845e-05,0.000569772786810846
"RLR","Changes_pitch_higher_lower",100,1,0.01,17,0,2.39801180402646e-05,0.000239801180402646,0,3.65474902100544e-05,0.000365474902100544
"RLR","Thick_mucus",100,1,0.01,17,0,2.3504623270053e-05,0.00023504623270053,0,3.58228006805842e-05,0.000358228006805841
"RLR","Anemia",100,0,0,17,0,0,0,0,0,0
"RLR","Asbestos",100,0,0,17,0,0,0,0,0,0
"RLR","Back_pain",100,0,0,17,0,0,0,0,0,0
"RLR","Barking_cough",100,0,0,17,0,0,0,0,0,0
"RLR","Became_weaker",100,0,0,17,0,0,0,0,0,0
"RLR","Born_in_sweden",100,0,0,17,0,0,0,0,0,0
"RLR","Breathing_sound_bubbled_gurgled",100,0,0,17,0,0,0,0,0,0
"RLR","Breathing_sound_hissed",100,0,0,17,0,0,0,0,0,0
"RLR","Breathing_sound_jarred_raspy",100,0,0,17,0,0,0,0,0,0
"RLR","Breathing_sound_rattled_wheezed",100,0,0,17,0,0,0,0,0,0
"RLR","Breathing_sound_squeaked_as_if_through_a_pipe",100,0,0,17,0,0,0,0,0,0
"RLR","Chronic_bronchitis",100,0,0,17,0,0,0,0,0,0
"RLR","Clear_throat_more_often",100,0,0,17,0,0,0,0,0,0
"RLR","Cold_feet",100,0,0,17,0,0,0,0,0,0
"RLR","Coughing_fits",100,0,0,17,0,0,0,0,0,0
"RLR","Day_sweats_more_than_usual",100,0,0,17,0,0,0,0,0,0
"RLR","Did_not_feel_well_rested",100,0,0,17,0,0,0,0,0,0
"RLR","Difficulty_suppressing_the_cough",100,0,0,17,0,0,0,0,0,0
"RLR","Discomfort_sensation",100,0,0,17,0,0,0,0,0,0
"RLR","Dryer_mouth",100,0,0,17,0,0,0,0,0,0
"RLR","Dryer_skin",100,0,0,17,0,0,0,0,0,0
"RLR","Early_satiety",100,0,0,17,0,0,0,0,0,0
"RLR","Feeling_of_discomfort_uneasiness_hard_to_describe",100,0,0,17,0,0,0,0,0,0
"RLR","Feeling_of_uneasiness_difficult_to_describe",100,0,0,17,0,0,0,0,0,0
"RLR","Feeling_that_something_is_wrong",100,0,0,17,0,0,0,0,0,0
"RLR","Felt_abnormally_unhealthily_tires",100,0,0,17,0,0,0,0,0,0
"RLR","Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went",100,0,0,17,0,0,0,0,0,0
"RLR","Felt_worn_out",100,0,0,17,0,0,0,0,0,0
"RLR","Hard_to_breathe_deeply",100,0,0,17,0,0,0,0,0,0
"RLR","Hard_to_catch_breath",100,0,0,17,0,0,0,0,0,0
"RLR","Headache",100,0,0,17,0,0,0,0,0,0
"RLR","Heart_disease",100,0,0,17,0,0,0,0,0,0
"RLR","Hoarse_voice",100,0,0,17,0,0,0,0,0,0
"RLR","Labored_breathing",100,0,0,17,0,0,0,0,0,0
"RLR","Less_energy_to_do_things",100,0,0,17,0,0,0,0,0,0
"RLR","Lost_my_voice",100,0,0,17,0,0,0,0,0,0
"RLR","Lump_in_the_chest",100,0,0,17,0,0,0,0,0,0
"RLR","Lump_swelling_or_obstruction_sensation",100,0,0,17,0,0,0,0,0,0
"RLR","More_Smoking",100,0,0,17,0,0,0,0,0,0
"RLR","More_down",100,0,0,17,0,0,0,0,0,0
"RLR","More_irritable",100,0,0,17,0,0,0,0,0,0
"RLR","More_sensitive_to_different_smells",100,0,0,17,0,0,0,0,0,0
"RLR","Mucus_cough",100,0,0,17,0,0,0,0,0,0
"RLR","Nail_changes",100,0,0,17,0,0,0,0,0,0
"RLR","Need_to_clear_throat",100,0,0,17,0,0,0,0,0,0
"RLR","Night_sweats",100,0,0,17,0,0,0,0,0,0
"RLR","No_comorbidities",100,0,0,17,0,0,0,0,0,0
"RLR","Pain_comes_and_goes",100,0,0,17,0,0,0,0,0,0
"RLR","Pain_in_shoulders",100,0,0,17,0,0,0,0,0,0
"RLR","Pain_in_throat",100,0,0,17,0,0,0,0,0,0
"RLR","Pain_radiated_between_shoulder_blades_to_chest",100,0,0,17,0,0,0,0,0,0
"RLR","Panic_sensation",100,0,0,17,0,0,0,0,0,0
"RLR","Persisting_pain",100,0,0,17,0,0,0,0,0,0
"RLR","Pneumonia",100,0,0,17,0,0,0,0,0,0
"RLR","Poorer_condition_lower_fitness",100,0,0,17,0,0,0,0,0,0
"RLR","Pressure_sensation",100,0,0,17,0,0,0,0,0,0
"RLR","Rougher_voice",100,0,0,17,0,0,0,0,0,0
"RLR","Sores_in_chest",100,0,0,17,0,0,0,0,0,0
"RLR","Stabbing_sensation_from_taking_deep_breaths",100,0,0,17,0,0,0,0,0,0
"RLR","Sweating_all_the_time",100,0,0,17,0,0,0,0,0,0
"RLR","Swollen_tender_joints",100,0,0,17,0,0,0,0,0,0
"RLR","Thickness_in_throat.1",100,0,0,17,0,0,0,0,0,0
"RLR","Trouble_swallowing",100,0,0,17,0,0,0,0,0,0
"RLR","Weaker_voice",100,0,0,17,0,0,0,0,0,0
"RLR","Weight_increase_last_2_y",100,0,0,17,0,0,0,0,0,0
"RLR","Weight_reduction_last_2_y",100,0,0,17,0,0,0,0,0,0
"RLR","Wheezing",100,0,0,17,0,0,0,0,0,0
"RLR","Wheezing_cough",100,0,0,17,0,0,0,0,0,0
"RLR","White_yellow_or_green_phlegm_expectorated",100,0,0,17,0,0,0,0,0,0
"XGB","Age",100,100,1,1,1,0.57136296862479,0.0542751174577023,0.573423272303594,1,0.0949923611401291
"XGB","Current_daily_smoker",100,100,1,2,1,0.240087497461238,0.0488931021312062,0.241872532741415,0.420201361735261,0.0855727529015167
"XGB","Living_alone",100,100,1,3,0.99,0.0784525562970655,0.0423196428214483,0.0685843817064515,0.137307737121803,0.0740678782933854
"XGB","Sex",100,91,0.91,4,0.89,0.029403848360923,0.0239887594826544,0.0258011153883348,0.0514626427955156,0.0419851491957779
"XGB","Cold_flu_pneumonia_last_2_y",100,81,0.81,6,0.79,0.017758344319323,0.0176001181349258,0.0138636632614096,0.0310806707723208,0.0308037431569768
"XGB","Irritating_cough",100,79,0.79,8,0.69,0.0113130150666262,0.0140308641885968,0.00640694881551927,0.0198000495094308,0.0245568315748002
"XGB","Antibiotics_last_2_y",100,77,0.77,7,0.67,0.0107676538819388,0.0119630410014917,0.00666677929763063,0.0188455578559026,0.020937725506232
"XGB","Hard_to_get_air",100,49,0.49,10,0.42,0.00549929553953699,0.00732164411679481,0,0.00962487217674118,0.0128143483544571
"XGB","Hoarse_voice",100,46,0.46,11,0.35,0.00375443694530068,0.00529058054456846,0,0.00657101903950341,0.00925957899809699
"XGB","Poorer_condition_lower_fitness",100,42,0.42,11,0.3,0.00311372079909646,0.00433890335394745,0,0.00544963704349068,0.00759395269243774
"XGB","Less_will_to_do_things",100,35,0.35,12,0.27,0.00242105961748745,0.00376160321268528,0,0.00423734079811767,0.00658356144735641
"XGB","COPD",100,29,0.29,12,0.17,0.00215541586584668,0.00482596056041692,0,0.00377241085650779,0.00844640066896966
"XGB","University_education",100,34,0.34,12,0.2,0.00198907780061612,0.00352138601176878,0,0.00348128581977166,0.00616313307851292
"XGB","Pleural_fluid",100,21,0.21,12,0.13,0.00183216610436906,0.00472177451248945,0,0.00320665882281256,0.0082640541508216
