"model_id","model","rep","Resample","alpha","lambda","Sens","Spec","Accuracy","BalancedAccuracy","F1","Precision","PPV","NPV","Kappa","MCC","ROC","PR_AUC","mtry","splitrule","min.node.size","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds"
"RF","RF","RF","Fold01.Rep01",NA,NA,0.266666666666667,0.9,0.628571428571429,0.583333333333333,0.380952380952381,0.666666666666667,0.666666666666667,0.620689655172414,0.18018018018018,0.218844054766204,0.743333333333333,0.592115737301092,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold02.Rep01",NA,NA,0.533333333333333,0.631578947368421,0.588235294117647,0.582456140350877,0.533333333333333,0.533333333333333,0.533333333333333,0.631578947368421,0.164912280701754,0.164912280701754,0.72280701754386,0.690132335147142,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold03.Rep01",NA,NA,0.333333333333333,0.68421052631579,0.529411764705882,0.508771929824561,0.384615384615385,0.454545454545455,0.454545454545455,0.565217391304348,0.0180505415162454,0.0186203274368681,0.663157894736842,0.487940592421344,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold04.Rep01",NA,NA,0.533333333333333,0.947368421052632,0.764705882352941,0.740350877192982,0.666666666666667,0.888888888888889,0.888888888888889,0.72,0.501831501831502,0.541011975019971,0.729824561403509,0.722501457287755,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold05.Rep01",NA,NA,0.333333333333333,0.789473684210526,0.588235294117647,0.56140350877193,0.416666666666667,0.555555555555556,0.555555555555556,0.6,0.128205128205128,0.138214738143788,0.582456140350877,0.487939232925842,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold06.Rep01",NA,NA,0.133333333333333,0.842105263157895,0.529411764705882,0.487719298245614,0.2,0.4,0.4,0.551724137931034,-0.0264150943396226,-0.0344343277560297,0.589473684210526,0.483107718267097,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold07.Rep01",NA,NA,0.4,0.736842105263158,0.588235294117647,0.568421052631579,0.461538461538462,0.545454545454545,0.545454545454545,0.608695652173913,0.140794223826715,0.145238554007571,0.698245614035087,0.640740937701558,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold08.Rep01",NA,NA,0.533333333333333,0.65,0.6,0.591666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.65,0.183333333333333,0.183333333333333,0.623333333333333,0.511971704188568,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold09.Rep01",NA,NA,0.266666666666667,0.789473684210526,0.558823529411765,0.528070175438596,0.347826086956522,0.5,0.5,0.576923076923077,0.059040590405904,0.0657152077453526,0.736842105263158,0.628559797615525,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold10.Rep01",NA,NA,0.466666666666667,0.68421052631579,0.588235294117647,0.575438596491228,0.5,0.538461538461538,0.538461538461538,0.619047619047619,0.153024911032029,0.154157515399066,0.659649122807018,0.523380672612063,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold01.Rep02",NA,NA,0.333333333333333,0.789473684210526,0.588235294117647,0.56140350877193,0.416666666666667,0.555555555555556,0.555555555555556,0.6,0.128205128205128,0.138214738143788,0.698245614035088,0.653967661356722,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold02.Rep02",NA,NA,0.4,0.85,0.657142857142857,0.625,0.5,0.666666666666667,0.666666666666667,0.653846153846154,0.263157894736842,0.283069258536149,0.753333333333333,0.639847227734784,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold03.Rep02",NA,NA,0.266666666666667,0.736842105263158,0.529411764705882,0.501754385964912,0.333333333333333,0.444444444444444,0.444444444444444,0.56,0.00366300366300365,0.00394899251839395,0.554385964912281,0.542605749841712,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold04.Rep02",NA,NA,0.333333333333333,0.894736842105263,0.647058823529412,0.614035087719298,0.454545454545454,0.714285714285714,0.714285714285714,0.62962962962963,0.241635687732342,0.280065765174535,0.828070175438596,0.735024853189815,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold05.Rep02",NA,NA,0.133333333333333,0.789473684210526,0.5,0.46140350877193,0.19047619047619,0.333333333333333,0.333333333333333,0.535714285714286,-0.0823970037453183,-0.100541557802965,0.533333333333333,0.415056570660122,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold06.Rep02",NA,NA,0.333333333333333,0.7,0.542857142857143,0.516666666666667,0.384615384615385,0.454545454545455,0.454545454545455,0.583333333333333,0.0344827586206897,0.0355334527259351,0.506666666666667,0.44517282910775,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold07.Rep02",NA,NA,0.466666666666667,0.736842105263158,0.61764705882353,0.601754385964912,0.518518518518519,0.583333333333333,0.583333333333333,0.636363636363636,0.207885304659498,0.211448008975573,0.610526315789474,0.619971839836999,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold08.Rep02",NA,NA,0.533333333333333,0.68421052631579,0.61764705882353,0.608771929824561,0.551724137931034,0.571428571428571,0.571428571428571,0.65,0.219081272084806,0.219477620875485,0.670175438596491,0.49144861194279,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold09.Rep02",NA,NA,0.466666666666667,0.736842105263158,0.61764705882353,0.601754385964912,0.518518518518519,0.583333333333333,0.583333333333333,0.636363636363636,0.207885304659498,0.211448008975573,0.789473684210526,0.663680332793942,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold10.Rep02",NA,NA,0.466666666666667,0.789473684210526,0.647058823529412,0.628070175438596,0.538461538461539,0.636363636363636,0.636363636363636,0.652173913043478,0.263537906137184,0.271856780578274,0.691228070175438,0.589951857183829,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
