"model","Variable","n_total","n_selected","selection_frequency","median_rank","freq_top10","mean_importance","sd_importance","median_importance","importance_scaled","sd_importance_scaled"
"RF","Dryer_skin",100,20,0.2,99,0,-0.000302004101979881,0.00034798744591969,-0.000326263914672898,0.0242702166405909,0.0139097987207858
"RF","Night_sweats",100,19,0.19,98.5,0,-0.000304523697862282,0.000474806280705415,-0.000322239631871824,0.0241695030315431,0.0189790174140404
"RF","Hacking_cough",100,8,0.08,98,0,-0.000306825234431353,0.000253654526866721,-0.000326734870164509,0.024077505717273,0.0101391112084731
"RF","Felt_out_of_sorts",100,23,0.23,98,0,-0.000337741682060546,0.000496447271268162,-0.000291606658753326,0.022841709516214,0.0198440538582451
"RF","Hoarse_voice",100,14,0.14,105,0,-0.000788406328777658,0.000693636824749105,-0.000799081148596768,0.00482768458539577,0.0277261399246331
"RF","Swollen_tender_joints",100,8,0.08,105,0,-0.000909182600404601,0.000630384151791436,-0.000975056993807924,0,0.0251977959866281
"RLR","Gasp_for_air",100,100,1,1,0.99,0.868433424018441,0.207265575306011,0.881098541834251,1,0.238666050354149
"RLR","Loss_of_appetite",100,100,1,2,1,0.735339970700293,0.0902157096732504,0.7401959813303,0.846743055210503,0.103883276688962
"RLR","Lost_sense_of_smell",100,100,1,3,1,0.714279463966611,0.206507990843335,0.696363683786113,0.822491908086029,0.23779369279429
"RLR","Thickness_in_throat",100,100,1,4,1,0.604315448165875,0.123713713373999,0.596214690761116,0.69586848162703,0.142456185992413
"RLR","Back_pain",100,100,1,5,1,0.51470128761449,0.115720297198597,0.512876992455048,0.592677887998424,0.1332517772786
"RLR","Lumps_pieces_in_sputum",100,95,0.95,7,0.84,0.327076562513215,0.197724975376789,0.324097088597615,0.376628252053861,0.227680061485739
"RLR","Irritating_cough",100,99,0.99,7,0.84,0.268570951934106,0.127931708026931,0.262831328069054,0.309259114753283,0.147313201552011
"RLR","Thick_consistency",100,91,0.91,8,0.65,0.199572640770531,0.149934269684584,0.192549773768543,0.229807645872338,0.172649123741465
"RLR","Legs_do_not_support",100,83,0.83,10,0.52,0.138906062622604,0.125153720080412,0.121024683820482,0.159950157122988,0.144114351911166
"RLR","Pain_persists_worsens_changing_body_position",100,74,0.74,12,0.37,0.112616028568237,0.125391370985447,0.0926735362869922,0.129677215838995,0.144388006630643
"RLR","Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went",100,88,0.88,12,0.33,0.110959189409567,0.104991328045169,0.0794595894455625,0.127769367623063,0.120897382737009
"RLR","Early_satiety",100,60,0.6,15,0.23,0.0661197558140777,0.0781562289094994,0.0339149872902124,0.0761368160015381,0.0899967996946186
"RLR","Thin_mucus",100,39,0.39,17,0.1,0.0461333640851845,0.119053388903954,0,0.0531225109596943,0.13708982820245
"RLR","Voice_changes_difficult_to_describe",100,24,0.24,18,0.14,0.0407688996303925,0.103510117577936,0,0.0469453368592672,0.119191770739282
"RLR","Persisting_pain",100,38,0.38,17,0.11,0.0360671766092925,0.0692523785841437,0,0.0415313086896188,0.079744027197499
"RLR","Chills",100,39,0.39,17,0.06,0.0334277632019084,0.0811291566868672,0,0.0384920274570162,0.0934201223065137
"RLR","Clear_throat_more_often",100,41,0.41,17,0.1,0.0309951253909963,0.0565676400951899,0,0.0356908480647541,0.0651375667157517
"RLR","Sweating_all_the_time",100,78,0.78,15,0.01,0.0306626288988646,0.0233275215412483,0.0324257892682548,0.0353079787705332,0.0268616118358348
"RLR","Hard_to_get_air",100,40,0.4,17,0.06,0.0278964939247444,0.044370031554369,0,0.0321227778125593,0.0510920357591244
"RLR","Lump_swelling_or_obstruction_sensation",100,28,0.28,17,0.09,0.0266982012728396,0.0660136872298324,0,0.0307429453248136,0.0760146781596359
"RLR","Pain_comes_and_goes",100,33,0.33,17,0.06,0.0264320407940574,0.055682908520027,0,0.0304364618668755,0.0641187994151231
"RLR","Less_energy_to_do_things",100,39,0.39,17,0.07,0.0261770909673173,0.0569258444728657,0,0.030142887460722,0.0655500386079761
"RLR","Rougher_voice",100,31,0.31,17,0.06,0.0251695520361746,0.0494649737649942,0,0.0289827076435052,0.0569588553329839
"RLR","Breathing_sound_whistling",100,19,0.19,18,0.06,0.0246957215480792,0.0703591991502121,0,0.0284370924299602,0.0810185296929775
"RLR","Breathing_sound_rattled_wheezed",100,29,0.29,18,0.05,0.0164221856834123,0.0392986136418055,0,0.0189101262448226,0.0452523043850175
"RLR","Feeling_chilly",100,26,0.26,17,0.04,0.0157426786852014,0.038768959152202,0,0.0181276747875,0.0446424079036585
"RLR","Hard_to_catch_breath",100,14,0.14,18,0.04,0.0145555634170373,0.0589635979480969,0,0.0167607130431316,0.0678965091823145
"RLR","Sores_in_chest",100,1,0.01,19,0.01,0.0112706822648033,0.112706822648032,0,0.0129781765108156,0.129781765108155
"RLR","Trouble_swallowing",100,4,0.04,18,0.04,0.0112244772397418,0.056325031081012,0,0.0129249714823314,0.064858202739806
"RLR","Weaker_voice",100,16,0.16,18,0.03,0.00990077770701338,0.0335462270327005,0,0.011400733128396,0.0386284384097912
"RLR","Increased_need_for_sleep",100,16,0.16,18,0.02,0.00787704030999522,0.0251042141759585,0,0.00907040205056404,0.0289074711793054
"RLR","Pain_in_whole_body",100,12,0.12,18,0.01,0.00756252582917657,0.0320639882943161,0,0.00870823901984682,0.0369216423591214
"RLR","Feeling_pressure",100,11,0.11,18,0,0.00621752092427812,0.022332294692746,0,0.00715946755654363,0.0257156093663569
"RLR","Need_to_clear_throat",100,9,0.09,18,0.01,0.0049711691803321,0.0195215658678113,0,0.00572429508450903,0.0224790586450261
"RLR","Swollen_tender_joints",100,13,0.13,18,0.01,0.00428962180620625,0.0195323708489762,0,0.00493949413687602,0.0224915005673036
"RLR","Nail_changes",100,5,0.05,18,0.01,0.0042341131962669,0.0261303063069834,0,0.00487557604205822,0.0300890149829477
"RLR","Pain_that_shifts_location",100,9,0.09,18,0,0.00353970845875316,0.0139109181445343,0,0.00407596985658856,0.0160184048192955
"RLR","Cold_feet",100,4,0.04,18.5,0.01,0.00343068069568397,0.0245852087948182,0,0.00395042452397723,0.028309837133003
"RLR","White_yellow_or_green_phlegm_expectorated",100,5,0.05,18.5,0.01,0.00301226526231239,0.017198758061667,0,0.00346861967653657,0.0198043483656864
"RLR","Pain_persists_worsens_when_breathing",100,2,0.02,19,0.01,0.00268692379034359,0.0214001723529598,0,0.00309398937907131,0.0246422716596239
"RLR","Uneasiness_hard_to_describe",100,7,0.07,19,0.01,0.00186696846837321,0.00914840335278656,0,0.00214981185285836,0.0105343750018911
"RLR","Difficulty_suppressing_the_cough",100,2,0.02,19,0,0.00120830603720055,0.0101469161151979,0,0.00139136288837138,0.0116841611971195
"RLR","Feeling_of_choking",100,2,0.02,18.5,0,0.00100216594293503,0.00988046207973002,0,0.00115399282802564,0.0113773397090255
"RLR","Feeling_that_something_is_wrong",100,1,0.01,19,0,0.000962167017475102,0.00962167017475103,0,0.00110793411545923,0.0110793411545923
"RLR","Breathing_sound_bubbled_gurgled",100,1,0.01,19,0,0.000750513175482335,0.00750513175482336,0,0.000864214981511811,0.00864214981511811
"RLR","Increased_amount_of_phlegm_expectorates",100,1,0.01,19,0,0.000555618394796011,0.00555618394796012,0,0.000639793885667179,0.0063979388566718
"RLR","Lost_my_voice",100,1,0.01,19,0,0.000351442965608213,0.00351442965608215,0,0.000404686134697587,0.00404686134697589
"RLR","Fever",100,1,0.01,19,0,0.000332076824297186,0.00332076824297186,0,0.00038238604723502,0.0038238604723502
"RLR","Coughing_fits",100,2,0.02,18.5,0,0.000256088011532613,0.00218965631702743,0,0.000294885024516485,0.00252138650640068
"RLR","Dry_cough",100,2,0.02,19,0,0.000250282433530384,0.00222019887420801,0,0.000288199908718701,0.002556556222738
"RLR","Dryer_skin",100,1,0.01,19,0,0.000173295070386537,0.00173295070386537,0,0.000199549056489167,0.00199549056489168
"RLR","Difficult_sensing_smells",100,2,0.02,19,0,0.000156379111802708,0.00116771777971001,0,0.000180070351367991,0.0013446255607099
"RLR","Hacking_cough",100,1,0.01,19,0,0.000100147746082736,0.00100147746082736,0,0.000115320004174102,0.00115320004174102
"RLR","Losing_breath_due_to_coughing",100,1,0.01,19,0,5.21072599472051e-05,0.000521072599472051,0,6.00014445622013e-05,0.000600014445622012
"RLR","Changes_hard_to_describe.1",100,1,0.01,19,0,1.61366746142562e-05,0.000161366746142562,0,1.85813606063065e-05,0.000185813606063065
"RLR","Calf_cramp",100,1,0.01,19,0,5.00506144644169e-07,5.00506144644169e-06,0,5.76332198648242e-07,5.76332198648242e-06
"RLR","Barking_cough",100,0,0,19,0,0,0,0,0,0
"RLR","Became_weaker",100,0,0,19,0,0,0,0,0,0
"RLR","Blood_mixed_phlegm_expectorates",100,0,0,19,0,0,0,0,0,0
"RLR","Breathing_sound_hissed",100,0,0,19,0,0,0,0,0,0
"RLR","Breathing_sound_jarred_raspy",100,0,0,19,0,0,0,0,0,0
"RLR","Breathing_sound_squeaked_as_if_through_a_pipe",100,0,0,19,0,0,0,0,0,0
"RLR","Changes_hard_to_describe",100,0,0,19,0,0,0,0,0,0
"RLR","Changes_pitch_higher_lower",100,0,0,19,0,0,0,0,0,0
"RLR","Day_sweats_more_than_usual",100,0,0,19,0,0,0,0,0,0
"RLR","Did_not_feel_well_rested",100,0,0,19,0,0,0,0,0,0
"RLR","Difficulty_to_stay_awake",100,0,0,19,0,0,0,0,0,0
"RLR","Discomfort_sensation",100,0,0,19,0,0,0,0,0,0
"RLR","Do_not_enjoy_food",100,0,0,19,0,0,0,0,0,0
"RLR","Dryer_mouth",100,0,0,19,0,0,0,0,0,0
"RLR","Feeling_of_discomfort_uneasiness_hard_to_describe",100,0,0,19,0,0,0,0,0,0
"RLR","Feeling_of_uneasiness_difficult_to_describe",100,0,0,19,0,0,0,0,0,0
"RLR","Felt_abnormally_unhealthily_tires",100,0,0,19,0,0,0,0,0,0
"RLR","Felt_out_of_sorts",100,0,0,19,0,0,0,0,0,0
"RLR","Felt_worn_out",100,0,0,19,0,0,0,0,0,0
"RLR","Food_drinks_tasted_different",100,0,0,19,0,0,0,0,0,0
"RLR","Hard_to_breathe_deeply",100,0,0,19,0,0,0,0,0,0
"RLR","Headache",100,0,0,19,0,0,0,0,0,0
"RLR","Heartburn",100,0,0,19,0,0,0,0,0,0
"RLR","Hoarse_voice",100,0,0,19,0,0,0,0,0,0
"RLR","Labored_breathing",100,0,0,19,0,0,0,0,0,0
"RLR","Less_will_to_do_things",100,0,0,19,0,0,0,0,0,0
"RLR","Lump_in_the_chest",100,0,0,19,0,0,0,0,0,0
"RLR","More_down",100,0,0,19,0,0,0,0,0,0
"RLR","More_irritable",100,0,0,19,0,0,0,0,0,0
"RLR","More_sensitive_to_different_smells",100,0,0,19,0,0,0,0,0,0
"RLR","Mucus_cough",100,0,0,19,0,0,0,0,0,0
"RLR","Night_sweats",100,0,0,19,0,0,0,0,0,0
"RLR","Pain_in_chest",100,0,0,19,0,0,0,0,0,0
"RLR","Pain_in_neck",100,0,0,19,0,0,0,0,0,0
"RLR","Pain_in_shoulder_blade",100,0,0,19,0,0,0,0,0,0
"RLR","Pain_in_shoulders",100,0,0,19,0,0,0,0,0,0
"RLR","Pain_in_throat",100,0,0,19,0,0,0,0,0,0
"RLR","Pain_radiated_between_shoulder_blades_to_chest",100,0,0,19,0,0,0,0,0,0
"RLR","Pain_reduces_improves_when_changing_body_position",100,0,0,19,0,0,0,0,0,0
"RLR","Panic_sensation",100,0,0,19,0,0,0,0,0,0
"RLR","Persistent_fatigue",100,0,0,19,0,0,0,0,0,0
"RLR","Poorer_condition_lower_fitness",100,0,0,19,0,0,0,0,0,0
"RLR","Pressure_sensation",100,0,0,19,0,0,0,0,0,0
"RLR","Slight_cough",100,0,0,19,0,0,0,0,0,0
"RLR","Stabbing_sensation_from_taking_deep_breaths",100,0,0,19,0,0,0,0,0,0
"RLR","Thick_mucus",100,0,0,19,0,0,0,0,0,0
"RLR","Thickness_in_throat.1",100,0,0,19,0,0,0,0,0,0
"RLR","Unlike_other_coughs",100,0,0,19,0,0,0,0,0,0
"RLR","Wheezing",100,0,0,19,0,0,0,0,0,0
"RLR","Wheezing_cough",100,0,0,19,0,0,0,0,0,0
"XGB","Loss_of_appetite",100,100,1,1,1,0.162585645875448,0.0294589916706286,0.162698987210137,1,0.181190605800442
"XGB","Gasp_for_air",100,100,1,2,0.99,0.0775376639019918,0.0223402187971779,0.0800168698897396,0.476903502055717,0.137405849556314
"XGB","Back_pain",100,100,1,4,0.96,0.0630973265619124,0.0193757062688314,0.0611291227058627,0.388086698688329,0.119172305553189
"XGB","Legs_do_not_support",100,100,1,4,0.93,0.052882572492439,0.0172571522744734,0.0532762647912108,0.325259786666227,0.106141917889194
"XGB","Thickness_in_throat",100,100,1,5,0.92,0.0490739936909466,0.0164017732225782,0.0473711528865613,0.301834724871965,0.100880819670533
"XGB","Irritating_cough",100,100,1,7,0.79,0.0395705945112616,0.0174168962852414,0.036332552186131,0.24338307541353,0.107124440115605
"XGB","Early_satiety",100,100,1,8,0.57,0.0355287792831603,0.0192085377016903,0.0324138003070792,0.218523468611601,0.118144117817175
"XGB","Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went",100,100,1,8.5,0.68,0.0322003124066068,0.0101743247495721,0.0313734969292104,0.198051385368143,0.0625782472664677
"XGB","Pain_comes_and_goes",100,100,1,9,0.54,0.0297184134813467,0.0123383094195525,0.0276081507116312,0.182786206748615,0.075888061046942
"XGB","Persisting_pain",100,100,1,11,0.46,0.0273077669756051,0.0140394088324747,0.0239203052739944,0.167959273578953,0.0863508506970529
"XGB","Need_to_clear_throat",100,100,1,14,0.3,0.0222700131694295,0.00942743379578256,0.0203088965149485,0.136974042508586,0.0579844164287703
"XGB","Feeling_that_something_is_wrong",100,99,0.99,14,0.35,0.0211093329133876,0.0107679875030521,0.0212927851253343,0.129835157339528,0.0662296320506737
"XGB","Rougher_voice",100,100,1,15,0.27,0.0201029612511805,0.0098385810730396,0.0197516145102655,0.123645363297205,0.0605132207093893
"XGB","More_irritable",100,100,1,15,0.25,0.0197361671367556,0.00996437264347338,0.0184818144010921,0.121389357778084,0.0612869149045715
"XGB","Poorer_condition_lower_fitness",100,100,1,16,0.15,0.0188076660250786,0.00846038597253565,0.0176906033198384,0.115678514691799,0.0520364877660658
"XGB","More_down",100,100,1,18,0.18,0.0166634211440922,0.00873059555763734,0.0153619364144039,0.102490112545713,0.0536984400475648
"XGB","Increased_need_for_sleep",100,100,1,20.5,0.09,0.0149556981803307,0.0077734160873383,0.0136146187943351,0.0919865840542148,0.047811207720596
"XGB","Less_energy_to_do_things",100,99,0.99,22,0.05,0.0141987191817448,0.00936440368908401,0.0127105178447542,0.0873307056431167,0.057596743172874
"XGB","Hard_to_catch_breath",100,100,1,21,0.09,0.0139870259882886,0.00796691243180454,0.012873934238244,0.0860286645415407,0.0490013272014662
"XGB","Hard_to_get_air",100,97,0.97,22,0.11,0.0135730191989812,0.00811899595033315,0.0121825537790659,0.0834822725333276,0.0499367327700803
"XGB","Mucus_cough",100,100,1,22,0.02,0.0125175573391049,0.00518965340776203,0.0122016822770397,0.0769905441018715,0.0319195054386146
"XGB","Hoarse_voice",100,100,1,22.5,0.03,0.0124415750589872,0.00558890050363012,0.0118086802340552,0.076523207150269,0.0343751164104094
"XGB","Pain_radiated_between_shoulder_blades_to_chest",100,93,0.93,24,0.05,0.011730409499888,0.00787711720903991,0.0109934827262546,0.0721491090847858,0.0484490323030997
"XGB","Night_sweats",100,98,0.98,26,0.04,0.0113586009202396,0.00811800206505594,0.0103058205593424,0.0698622615734548,0.0499306197748533
"XGB","Pain_in_chest",100,100,1,27,0.01,0.0104189531454087,0.00561876217223224,0.00973305742065128,0.0640828597709684,0.0345587837227439
"XGB","Dry_cough",100,100,1,26.5,0.02,0.0101366736063971,0.00530306104494959,0.00886985303683423,0.0623466699770193,0.0326170309586377
"XGB","Did_not_feel_well_rested",100,100,1,28,0.02,0.0100867880887549,0.00536091477027764,0.00863934764903392,0.0620398438893069,0.0329728663401471
"XGB","Felt_worn_out",100,100,1,29,0.04,0.00995674708560114,0.00585696644192361,0.00828606773163806,0.0612400131142494,0.0360238839682714
