"model","alpha","lambda","mtry","splitrule","min.node.size","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","ROC_mean","ROC_sd","Sens_mean","Sens_sd","Spec_mean","Spec_sd","Accuracy_mean","Accuracy_sd","BalancedAccuracy_mean","BalancedAccuracy_sd","F1_mean","F1_sd","Precision_mean","Precision_sd","PPV_mean","PPV_sd","NPV_mean","NPV_sd","Kappa_mean","Kappa_sd","MCC_mean","MCC_sd","PR_AUC_mean","PR_AUC_sd"
"RF",NA,NA,11,"gini",10,NA,NA,NA,NA,NA,NA,NA,0.509299122807018,0.0914832532367059,0.34,0.118539560421661,0.662105263157895,0.114952146194958,0.520798319327731,0.0706602854385268,0.501052631578947,0.0702202530572557,0.377729015319782,0.102004314376167,0.446137832712523,0.125082495247389,0.446137832712523,0.125082495247389,0.561988112432355,0.0535751169685292,0.00237072014778476,0.144280326930692,0.00453948445713657,0.15383729160972,0.459613132708813,0.0821130610772379
"RF",NA,NA,11,"gini",15,NA,NA,NA,NA,NA,NA,NA,0.511264035087719,0.0920222000375472,0.344666666666667,0.123202678997794,0.6675,0.111666842067539,0.525848739495798,0.0733768283579243,0.506083333333333,0.0739085115184305,0.383122533093187,0.109199829005108,0.451457235317142,0.130276586307438,0.451457235317142,0.130276586307438,0.566271850360769,0.0556352359955778,0.012472965717967,0.151874862001112,0.0144608237226885,0.161382366108107,0.458596147022103,0.0794647592808108
"RF",NA,NA,11,"gini",20,NA,NA,NA,NA,NA,NA,NA,0.512500877192983,0.0906680965268277,0.338666666666667,0.120485363357503,0.673236842105263,0.108085537522244,0.526436974789916,0.0728648146703407,0.505951754385965,0.0735149871263202,0.379343782210144,0.109264777612987,0.450381906835854,0.127302758074818,0.450381906835854,0.127302758074818,0.566041021192893,0.0558898790265806,0.0122018073959315,0.150845949985571,0.0137642190863366,0.159689087633042,0.459847711689119,0.0798605000200317
"RF",NA,NA,11,"gini",30,NA,NA,NA,NA,NA,NA,NA,0.51026052631579,0.090565435747805,0.335333333333333,0.124074124327845,0.674342105263158,0.116190147585439,0.525571428571429,0.0754100156571456,0.504837719298246,0.07555597050624,0.376108645958851,0.110143521271976,0.450963287744247,0.129430631600542,0.450963287744247,0.129430631600542,0.564921681891468,0.0585678309708102,0.0100669785506244,0.154628727304741,0.012221809505362,0.163469293953488,0.458459529819391,0.0798624088078283
"RF",NA,NA,21,"gini",1,NA,NA,NA,NA,NA,NA,NA,0.510613157894737,0.0874333239360488,0.37,0.118492210884952,0.62428947368421,0.109822736556882,0.512672268907563,0.0722153604652741,0.497144736842105,0.0723389066327173,0.394796370684729,0.0996261776393629,0.438016855091932,0.110521948463271,0.438016855091932,0.110521948463271,0.559384446330455,0.0579396009767875,-0.00567561484688634,0.147407720971584,-0.00436494703872168,0.153468359358966,0.459944184062066,0.0764202523807658
"RF",NA,NA,21,"gini",3,NA,NA,NA,NA,NA,NA,NA,0.515113157894737,0.0894603718253595,0.372666666666667,0.127514440985845,0.62928947368421,0.106662453092929,0.516647058823529,0.0756222062324651,0.500978070175439,0.0766689571669664,0.397354051967401,0.109863839129869,0.439562240777798,0.115510029840037,0.439562240777798,0.115510029840037,0.563149511096607,0.0627319681486236,0.00179034522401518,0.155997336995374,0.00228535693635019,0.162385929015867,0.461647813936183,0.0792564620820655
"RF",NA,NA,21,"gini",5,NA,NA,NA,NA,NA,NA,NA,0.51314298245614,0.0873550589976596,0.356666666666667,0.120371665364699,0.637868421052632,0.110452175710945,0.514428571428571,0.0738468832438464,0.497267543859649,0.0740864215269057,0.386510150882442,0.104578519529638,0.437789213065916,0.120585970388931,0.437789213065916,0.120585970388931,0.559502482927227,0.0584850559200258,-0.00547218602280315,0.151365665926428,-0.00431454564278175,0.15945401388291,0.46061255713705,0.0797120705989846
"RF",NA,NA,21,"gini",10,NA,NA,NA,NA,NA,NA,NA,0.512779824561404,0.0897252648007373,0.366,0.130093638036946,0.635263157894737,0.117453963577125,0.517058823529412,0.0778823686207966,0.500631578947368,0.0782471685866351,0.392742962516817,0.113888206673747,0.44114537019568,0.131024455124166,0.44114537019568,0.131024455124166,0.562110743783476,0.0621796383736804,0.00133358269650266,0.159846493926005,0.00209625627006477,0.169302380022501,0.460123479438795,0.0778709461796862
"RF",NA,NA,21,"gini",15,NA,NA,NA,NA,NA,NA,NA,0.514579824561403,0.086878036066697,0.369333333333333,0.129722141111302,0.640552631578947,0.114873677117551,0.521478991596639,0.0727446886608848,0.50494298245614,0.0733859576626553,0.396790070056472,0.107378394593262,0.44746210274074,0.117571790273997,0.44746210274074,0.117571790273997,0.566089789597695,0.0598064117522975,0.0100170548857957,0.149366428494085,0.0114672831373633,0.157035583276628,0.457192484954727,0.0727808130497217
"RF",NA,NA,21,"gini",20,NA,NA,NA,NA,NA,NA,NA,0.515727192982456,0.0914308764963142,0.371333333333333,0.125798906031404,0.636815789473684,0.116736194821,0.520243697478992,0.0758586272697383,0.504074561403509,0.0759466829443205,0.398418777825915,0.107035200525286,0.447332755780511,0.12092907195979,0.447332755780511,0.12092907195979,0.564706193463309,0.0612644317020056,0.00841044890389643,0.154715678971108,0.00984610071872245,0.162188927419166,0.46220803318151,0.0788397299101114
