"model","Variable","n_total","n_selected","selection_frequency","median_rank","freq_top10","mean_importance","sd_importance","median_importance","importance_scaled","sd_importance_scaled"
"RF","Hard_to_get_air",100,93,0.93,31,0,0.0011429381778847,0.000781438266562037,0.00113194511515945,0.259368699781499,0.0871888599256979
"RF","Clear_throat_more_often",100,97,0.97,31,0,0.00105778801465536,0.000549713255000332,0.00108051419411848,0.249868082813871,0.0613341757633498
"RF","Legs_do_not_support",100,96,0.96,33,0,0.00102348942036242,0.000617727362086702,0.000980780726295509,0.246041222188512,0.0689228397813207
"RF","Gasp_for_air",100,97,0.97,34,0.01,0.000972607179999862,0.000626865303282425,0.00101095898902168,0.24036404368637,0.0699424042293588
"RF","Persistent_fatigue",100,98,0.98,36,0,0.000953557643723423,0.000527024584773787,0.000882422827197182,0.2382385944716,0.058802690712092
"RF","Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went",100,98,0.98,34,0,0.000950274003354195,0.000498029362063212,0.000914860137449979,0.237872222779235,0.0555675529928336
"RF","White_yellow_or_green_phlegm_expectorated",100,96,0.96,35,0,0.000932439854473073,0.000534553181830782,0.000913213968858787,0.235882380234755,0.0596426928240019
"RF","Difficult_sensing_smells",100,89,0.89,36,0.01,0.000928940824888821,0.00074855001751778,0.000831482146274219,0.235491976522329,0.0835193583645101
"RF","Do_not_enjoy_food",100,97,0.97,35,0,0.000891566244409716,0.000505589352601406,0.000900670921108731,0.231321913189609,0.0564110578278018
"RF","Rougher_voice",100,97,0.97,35,0,0.000877939984520865,0.000500974476599273,0.000918009830822542,0.229801565241988,0.0558961537150372
"RF","Wheezing",100,86,0.86,39.5,0.01,0.000861354660526341,0.000789975812485841,0.000732196731690909,0.227951060150981,0.0881414353593718
"RF","Breathing_sound_squeaked_as_if_through_a_pipe",100,96,0.96,36,0,0.000851091810421597,0.000463558857001129,0.0008123687390606,0.226805984156485,0.0517215114486326
"RF","Thickness_in_throat",100,94,0.94,39,0.01,0.00083144082553221,0.000625522585538344,0.000743053209390876,0.224613428400979,0.0697925906940894
"RF","Hard_to_breathe_deeply",100,96,0.96,39,0,0.000831114887877191,0.000631429617904,0.000716807773597369,0.224577061954948,0.0704516669635069
"RF","More_irritable",100,75,0.75,47,0.06,0.000763375043944418,0.00113446890578073,0.000502158136354545,0.217018998808095,0.126578201693842
"RF","Persisting_pain",100,85,0.85,41.5,0,0.000746365063032722,0.000733027475083735,0.000664060414597533,0.215121112683867,0.0817874329701639
"RF","Uneasiness_hard_to_describe",100,97,0.97,40,0,0.000742669488553171,0.00049612299852823,0.000663132005507526,0.214708779503589,0.0553548507611521
"RF","More_down",100,93,0.93,43,0,0.000649111703998174,0.000471544540112173,0.000643892668838787,0.20427008342026,0.0526125128699517
"RF","Dryer_skin",100,82,0.82,45.5,0.01,0.000620207710551909,0.000724158022627198,0.000579128450649758,0.20104512459278,0.0807978251138033
"RF","Early_satiety",100,93,0.93,44,0,0.000614156005160142,0.000448187473735623,0.000594604875340795,0.200369906451704,0.0500064516163355
"RF","Pain_persists_worsens_when_breathing",100,96,0.96,46,0,0.000587076295931933,0.000470221764286708,0.00048336170293515,0.197348491868163,0.0524649243513256
