"model","Variable","n_total","n_selected","selection_frequency","median_rank","freq_top10","mean_importance","sd_importance","median_importance","importance_scaled","sd_importance_scaled"
"RLR","Asbestos",100,0,0,38,0,0,0,0,0,0
"RLR","Barking_cough",100,0,0,38,0,0,0,0,0,0
"RLR","Born_in_sweden",100,0,0,38,0,0,0,0,0,0
"RLR","Breathing_sound_hissed",100,0,0,38,0,0,0,0,0,0
"RLR","Breathing_sound_jarred_raspy",100,0,0,38,0,0,0,0,0,0
"RLR","Breathing_sound_squeaked_as_if_through_a_pipe",100,0,0,38,0,0,0,0,0,0
"RLR","Changes_hard_to_describe",100,0,0,38,0,0,0,0,0,0
"RLR","Changes_pitch_higher_lower",100,0,0,38,0,0,0,0,0,0
"RLR","Did_not_feel_well_rested",100,0,0,38,0,0,0,0,0,0
"RLR","Difficulty_to_stay_awake",100,0,0,38,0,0,0,0,0,0
"RLR","Discomfort_sensation",100,0,0,38,0,0,0,0,0,0
"RLR","Do_not_enjoy_food",100,0,0,38,0,0,0,0,0,0
"RLR","Dry_cough",100,0,0,38,0,0,0,0,0,0
"RLR","Dryer_mouth",100,0,0,38,0,0,0,0,0,0
"RLR","Feeling_of_discomfort_uneasiness_hard_to_describe",100,0,0,38,0,0,0,0,0,0
"RLR","Feeling_of_uneasiness_difficult_to_describe",100,0,0,38,0,0,0,0,0,0
"RLR","Felt_abnormally_unhealthily_tires",100,0,0,38,0,0,0,0,0,0
"RLR","Felt_worn_out",100,0,0,38,0,0,0,0,0,0
"RLR","Food_drinks_tasted_different",100,0,0,38,0,0,0,0,0,0
"RLR","Hacking_cough",100,0,0,38,0,0,0,0,0,0
"RLR","Hard_to_breathe_deeply",100,0,0,38,0,0,0,0,0,0
"RLR","Headache",100,0,0,38,0,0,0,0,0,0
"RLR","Less_will_to_do_things",100,0,0,38,0,0,0,0,0,0
"RLR","Losing_breath_due_to_coughing",100,0,0,38,0,0,0,0,0,0
"RLR","Lost_my_voice",100,0,0,38,0,0,0,0,0,0
"RLR","Lump_in_the_chest",100,0,0,38,0,0,0,0,0,0
"RLR","More_down",100,0,0,38,0,0,0,0,0,0
"RLR","More_sensitive_to_different_smells",100,0,0,38,0,0,0,0,0,0
"RLR","Mucus_cough",100,0,0,38,0,0,0,0,0,0
"RLR","Night_sweats",100,0,0,38,0,0,0,0,0,0
"RLR","Pain_in_chest",100,0,0,38,0,0,0,0,0,0
"RLR","Pain_in_shoulder_blade",100,0,0,38,0,0,0,0,0,0
"RLR","Persistent_fatigue",100,0,0,38,0,0,0,0,0,0
"RLR","Slight_cough",100,0,0,38,0,0,0,0,0,0
"RLR","Stabbing_sensation_from_taking_deep_breaths",100,0,0,38,0,0,0,0,0,0
"RLR","Thickness_in_throat.1",100,0,0,38,0,0,0,0,0,0
"RLR","University_education",100,0,0,38,0,0,0,0,0,0
"RLR","Wheezing_cough",100,0,0,38,0,0,0,0,0,0
"XGB","Age",100,100,1,1,1,0.191617997065741,0.024705046436637,0.189393157938174,1,0.128928633087429
"XGB","Antibiotics_last_2_y",100,100,1,3.5,0.98,0.0548406410660892,0.012881039336171,0.0531876599092037,0.286197757548182,0.0672224923202372
"XGB","Current_daily_smoker",100,100,1,5,0.89,0.0484771097481633,0.0139178251427342,0.050204725735886,0.25298829176015,0.072633183499769
"XGB","Living_alone",100,100,1,5,0.84,0.0471505739126887,0.0145668944201535,0.0466399610044357,0.246065477328375,0.0760204920373725
"XGB","Loss_of_appetite",100,100,1,5,0.82,0.0447230265818938,0.0167641045717041,0.0450357846885004,0.233396796056427,0.0874871088750216
"XGB","Weight_reduction_last_2_y",100,100,1,7,0.73,0.0394227106706433,0.0159558461768747,0.0383148885848867,0.205735950037709,0.0832690374662484
"XGB","Irritating_cough",100,100,1,7.5,0.74,0.0386184403047949,0.0143110036386803,0.0369136945396518,0.20153869102152,0.0746850705978854
"XGB","Sex",100,100,1,9,0.61,0.0342602147491773,0.0114970196218958,0.0332953535448928,0.178794347471564,0.059999685822576
"XGB","Thickness_in_throat",100,98,0.98,9.5,0.57,0.0321199527975473,0.0142320940930583,0.0327697163840063,0.167624927143599,0.0742732640513694
"XGB","Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went",100,100,1,10,0.55,0.0313993989680262,0.0128470259408707,0.0302670136487686,0.16386456099556,0.067044986053492
"XGB","Back_pain",100,99,0.99,11,0.49,0.0289163722577114,0.0124864591100306,0.0299631247821809,0.150906348571166,0.0651632899896487
"XGB","Weight_increase_last_2_y",100,93,0.93,12,0.35,0.0255910565577376,0.0137731440112823,0.0258793816260724,0.133552468711787,0.0718781336940757
"XGB","Early_satiety",100,92,0.92,16,0.21,0.0203282802130936,0.0120026040486559,0.0192453672589628,0.106087531048137,0.062638187604779
"XGB","Asthma",100,92,0.92,17,0.23,0.019775558656317,0.0116128679072308,0.0187640476340522,0.103203033948488,0.0606042651789466
"XGB","Pain_comes_and_goes",100,95,0.95,17.5,0.14,0.0187281489342043,0.0108555862787628,0.0189633074800974,0.097736899565749,0.0566522270611062
"XGB","Pneumonia",100,90,0.9,18,0.15,0.0171534335911619,0.0106685234954463,0.017725200637543,0.089518906646732,0.0556759994301895
"XGB","Gasp_for_air",100,88,0.88,19,0.12,0.0168181753748614,0.0109460789701617,0.0170152713012702,0.087769289066785,0.0571244827614303
"XGB","Hard_to_get_air",100,90,0.9,20,0.13,0.0168083116785128,0.010723689216232,0.0154164984243789,0.0877178132320532,0.0559638936866292
"XGB","COPD",100,89,0.89,19,0.08,0.0165712010770135,0.0102118768794376,0.0166218865517145,0.086480400227376,0.0532928902076668
"XGB","Less_energy_to_do_things",100,82,0.82,22.5,0.06,0.0142848807816484,0.0112199350257453,0.0126190852141897,0.0745487428132726,0.0585536598730645
"XGB","No_comorbidities",100,84,0.84,25,0.05,0.0126417457634475,0.00936945151094517,0.0108823085148225,0.0659736870076474,0.0488965110502155
"XGB","Feeling_pressure",100,83,0.83,25.5,0.02,0.012150043837965,0.00838396944587052,0.0103108378029754,0.0634076340637068,0.0437535595521025
"XGB","Persisting_pain",100,77,0.77,26,0.03,0.0109686920806564,0.00846616873310077,0.0096757628506043,0.0572424941739331,0.0441825343273793
"XGB","Rougher_voice",100,75,0.75,29,0.04,0.01079207975969,0.0094151181128345,0.00904187654589665,0.0563208045431524,0.0491348320982831
"XGB","Increased_need_for_sleep",100,72,0.72,29.5,0.02,0.0101667202124488,0.0090582102917799,0.00909757519486783,0.0530572303652706,0.0472722313691243
"XGB","Wheezing",100,68,0.68,32,0.03,0.00860376285786804,0.00844112330006556,0.00843185403322546,0.0449005990544626,0.0440518293131388
"XGB","Hoarse_voice",100,74,0.74,33,0,0.00836815487359653,0.00696587333010936,0.00823506965294561,0.0436710277830821,0.0363529179762769
"XGB","Less_Smoking",100,64,0.64,33.5,0.02,0.0082651137183202,0.00880274179407223,0.00777350922896157,0.0431332852074671,0.0459390137088853
"XGB","Heart_disease",100,74,0.74,33.5,0,0.0080626383808079,0.00663141241755823,0.00814861150395163,0.0420766238259015,0.0346074612985496
"XGB","Became_weaker",100,67,0.67,33,0.01,0.00774876482859092,0.00752096984420057,0.00812802697858502,0.0404386067449209,0.0392498093048131
"XGB","Cold_flu_pneumonia_last_2_y",100,61,0.61,36,0.04,0.00714964705363094,0.00815409816882094,0.00718221530988464,0.0373119809366236,0.0425539265292675
"XGB","Legs_do_not_support",100,64,0.64,34,0,0.00703961191822418,0.00691488921380452,0.00773344530315302,0.0367377387616101,0.0360868463280729
"XGB","Breathing_sound_rattled_wheezed",100,61,0.61,35.5,0,0.00701285962607639,0.00698655275988504,0.00763011581247488,0.0365981261335822,0.0364608380573358
"XGB","Labored_breathing",100,57,0.57,37,0.02,0.00629467189006235,0.00752772314910253,0.00474659914413025,0.032850107956732,0.0392850528884293
