"model","Variable","n_total","n_pos_contr","freq_pos_contr","median_rank","freq_top10","mean_importance","sd_importance","median_importance","se","ci_lower","ci_upper"
"XGB","Back_pain",100,63,0.63,14,0.4,0.0044827694235589,0.0121776276215507,0.00413533834586458,0.00121776276215507,0.00206646390788011,0.00689907493923769
"XGB","Weight_increase_last_2_y",100,62,0.62,16.5,0.32,0.00369799749373434,0.0109852686695905,0.00221804511278204,0.00109852686695905,0.00151828186254107,0.00587771312492761
"XGB","Gasp_for_air",100,54,0.54,17,0.27,0.00343547619047619,0.00757623343547757,0.000187969924812009,0.000757623343547757,0.00193218710929116,0.00493876527166123
"XGB","Asthma",100,51,0.51,19.5,0.2,0.00153895739348371,0.00789311552384307,7.01754385964916e-05,0.000789311552384307,-2.72079688402188e-05,0.00310512275580765
"XGB","Persisting_pain",100,47,0.47,21,0.15,0.000974644110275684,0.00623638889029407,0,0.000623638889029407,-0.000262790745004986,0.00221207896555635
"XGB","COPD",100,54,0.54,19.5,0.17,0.00096327318295741,0.00925022097638949,0.000857894736842111,0.000925022097638949,-0.000872171343769818,0.00279871770968464
"XGB","Pain_comes_and_goes",100,54,0.54,21,0.26,0.000855521303258148,0.0114090729566431,0.000696741854636571,0.00114090729566431,-0.0014082862929876,0.00311932889950389
"XGB","Pneumonia",100,54,0.54,20,0.22,0.000833654135338352,0.00910828418841654,0.000350877192982444,0.000910828418841654,-0.000973627053313911,0.00264093532399062
"XGB","Early_satiety",100,49,0.49,21,0.21,0.000683593984962411,0.010150197327355,0,0.0010150197327355,-0.00133042537492609,0.00269761334485091
"XGB","Breathing_sound_rattled_wheezed",100,36,0.36,22.5,0.07,0.00059617293233083,0.00615869322354498,0,0.000615869322354498,-0.000625845417047004,0.00181819128170866
"XGB","Heart_disease",100,39,0.39,22,0.14,0.000515105263157903,0.00619949809522796,0,0.000619949809522796,-0.000715009658029999,0.0017452201843458
"XGB","Need_to_clear_throat",100,31,0.31,21,0.03,0.000410593984962407,0.00319437490522035,0,0.000319437490522035,-0.000223239298703641,0.00104442726862846
"XGB","Legs_do_not_support",100,31,0.31,23.5,0.09,0.000393150375939849,0.00547718474375372,0,0.000547718474375372,-0.000693641905612814,0.00147994265749251
"XGB","No_comorbidities",100,42,0.42,20.5,0.18,0.000313922305764412,0.0102982252149992,0,0.00102982252149992,-0.00172946899852121,0.00235731361005003
"XGB","Feeling_chilly",100,27,0.27,22,0.02,0.000271987468671681,0.00306913964283683,0,0.000306913964283683,-0.000336996421938591,0.000880971359281953
"XGB","Difficulty_to_stay_awake",100,2,0.02,23,0.01,9.91378446115296e-05,0.00136280325629466,0,0.000136280325629466,-0.000171271887670173,0.000369547576893233
"XGB","Weaker_voice",100,7,0.07,23,0.01,7.0355889724309e-05,0.00181309642317497,0,0.000181309642317497,-0.000289401776048139,0.000430113555496757
"XGB","Clear_throat_more_often",100,13,0.13,23,0.04,6.03759398496255e-05,0.00355721620215084,0,0.000355721620215084,-0.00064545292902693,0.000766204808726181
"XGB","Thick_consistency",100,5,0.05,23,0.01,5.18746867167908e-05,0.000533821436319161,0,5.33821436319161e-05,-5.4047067589678e-05,0.00015779644102326
"XGB","Pressure_sensation",100,25,0.25,24,0.05,3.99899749373465e-05,0.00425467710841821,0,0.000425467710841821,-0.000804230269267662,0.000884210219142355
"XGB","Breathing_sound_whistling",100,1,0.01,23,0,2.3859649122807e-05,0.00023859649122807,0,2.3859649122807e-05,-2.34830711255706e-05,7.12023693711847e-05
"XGB","Chills",100,2,0.02,23,0,1.17593984962405e-05,8.80485647234444e-05,0,8.80485647234444e-06,-5.71134697247075e-06,2.92301439649517e-05
"XGB","Pain_in_neck",100,1,0.01,23,0,1.05263157894737e-05,0.000105263157894737,0,1.05263157894737e-05,-1.03601784377518e-05,3.14128100166992e-05
"XGB","Pain_persists_worsens_changing_body_position",100,1,0.01,23,0,6.0150375939851e-06,6.0150375939851e-05,0,6.0150375939851e-06,-5.92010196442971e-06,1.79501771523999e-05
"XGB","Anemia",100,0,0,23,0,0,0,0,0,0,0
"XGB","Asbestos",100,0,0,23,0,0,0,0,0,0,0
"XGB","Breathing_sound_hissed",100,0,0,23,0,0,0,0,0,0,0
"XGB","Breathing_sound_jarred_raspy",100,0,0,23,0,0,0,0,0,0,0
"XGB","Changes_hard_to_describe",100,0,0,23,0,0,0,0,0,0,0
"XGB","Changes_hard_to_describe.1",100,0,0,23,0,0,0,0,0,0,0
"XGB","Chronic_bronchitis",100,0,0,23,0,0,0,0,0,0,0
"XGB","Cold_feet",100,0,0,23,0,0,0,0,0,0,0
