"model","alpha","lambda","mtry","splitrule","min.node.size","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","ROC_mean","ROC_sd","Sens_mean","Sens_sd","Spec_mean","Spec_sd","Accuracy_mean","Accuracy_sd","BalancedAccuracy_mean","BalancedAccuracy_sd","F1_mean","F1_sd","Precision_mean","Precision_sd","PPV_mean","PPV_sd","NPV_mean","NPV_sd","Kappa_mean","Kappa_sd","MCC_mean","MCC_sd","PR_AUC_mean","PR_AUC_sd"
"RF",NA,NA,13,"gini",20,NA,NA,NA,NA,NA,NA,NA,0.712464160401002,0.0760803117986872,0.535761904761905,0.113788591319649,0.751473684210526,0.0949826393735539,0.659113063407181,0.0672742541639725,0.643617794486215,0.068659154130475,0.570482267888306,0.0934224459719018,0.625029515419221,0.105030370255674,0.625029515419221,0.105030370255674,0.685474718519317,0.0558725977500552,0.291991457446191,0.139808047425876,0.298296095745262,0.142850175414341,0.671837792799499,0.0861140248828701
"RF",NA,NA,13,"gini",30,NA,NA,NA,NA,NA,NA,NA,0.711921177944862,0.074189081416716,0.530190476190476,0.129276246733462,0.75728947368421,0.0928445721661215,0.660064171122995,0.0675820995535505,0.643739974937343,0.0708356866908991,0.566399310409864,0.101556082867089,0.62739519957167,0.103155531418032,0.62739519957167,0.103155531418032,0.68616072566471,0.0608301496841282,0.292202826036545,0.142908574416765,0.299659983584836,0.144843332352519,0.671532343942858,0.0860420271977413
"RF",NA,NA,26,"gini",1,NA,NA,NA,NA,NA,NA,NA,0.70264298245614,0.07998260371879,0.567857142857143,0.122060714863972,0.737947368421053,0.089676085297086,0.665196333078686,0.0662265393775618,0.652902255639098,0.0688216104041042,0.588308296620674,0.0916212173325073,0.623558889811599,0.0901109307344412,0.623558889811599,0.0901109307344412,0.698506083580424,0.0631863507076372,0.308581727075138,0.13770117132959,0.313576113929252,0.13905834695414,0.63632926611351,0.0964910573428662
"RF",NA,NA,26,"gini",3,NA,NA,NA,NA,NA,NA,NA,0.703057393483709,0.0767507445443174,0.56347619047619,0.1139868125106,0.738552631578947,0.0924788315490361,0.663638655462185,0.0672681035999834,0.651014411027569,0.068831041489664,0.586217298121572,0.0900718236605602,0.623115923893788,0.0933392303315805,0.623115923893788,0.0933392303315805,0.695343003356255,0.0591263797062122,0.305270191889066,0.138606947659318,0.309905693088275,0.139759880135708,0.635639383703016,0.0930914591656256
"RF",NA,NA,26,"gini",5,NA,NA,NA,NA,NA,NA,NA,0.704739974937343,0.0769218312698938,0.564142857142857,0.123280133234728,0.7415,0.0905622672266011,0.665627705627706,0.068908897778114,0.652821428571429,0.071696521110936,0.586928610817094,0.0964909198103181,0.624735184835804,0.0952901270700312,0.624735184835804,0.0952901270700312,0.697428098669925,0.0633028744186581,0.308696764819323,0.143890553161016,0.313539219994305,0.145188751765197,0.642133414255761,0.0943820496758712
"RF",NA,NA,26,"gini",10,NA,NA,NA,NA,NA,NA,NA,0.70998671679198,0.0774903714396437,0.573857142857143,0.120838847534457,0.744631578947368,0.0924557923178159,0.671530939648587,0.0695906116357752,0.659244360902256,0.0718847466431884,0.59585036032464,0.0946259397137452,0.632748954648722,0.0961723211883376,0.632748954648722,0.0961723211883376,0.702886790897889,0.0631787926774977,0.321603908093852,0.144423456507607,0.326683344598314,0.145457623082492,0.649895198959443,0.0955657867960792
"RF",NA,NA,26,"gini",15,NA,NA,NA,NA,NA,NA,NA,0.7120328320802,0.0741239731425388,0.562095238095238,0.11759268700716,0.732763157894737,0.0910610474180099,0.659700280112045,0.0651126041085112,0.647429197994987,0.067336867181134,0.582245709415113,0.0899824118111451,0.617637641039731,0.0936141837431168,0.617637641039731,0.0936141837431168,0.693613400635574,0.058560074503697,0.297594683266877,0.13540227137235,0.302636199772916,0.136865655970857,0.654149831608274,0.0910634614582508
"RF",NA,NA,26,"gini",20,NA,NA,NA,NA,NA,NA,NA,0.711161152882205,0.0755206498816369,0.567809523809524,0.123030292875472,0.739394736842105,0.0919326665679499,0.665940667175961,0.0665528065422772,0.653602130325814,0.0691952076329585,0.588564008314377,0.0939765910977969,0.62513560897307,0.0924634783033295,0.62513560897307,0.0924634783033295,0.698636545652116,0.0607453976735345,0.310013643760438,0.138837419741916,0.315085941907974,0.139548961944087,0.656429723152648,0.089490370193766
"RF",NA,NA,26,"gini",30,NA,NA,NA,NA,NA,NA,NA,0.714343483709273,0.0742381874281445,0.561428571428571,0.120263154656729,0.73478947368421,0.087766797347198,0.660607843137255,0.0647373053834634,0.648109022556391,0.067574256668387,0.582109190711891,0.0922522107367165,0.617950108800728,0.0918558492104316,0.617950108800728,0.0918558492104316,0.69421494966461,0.0594971931057265,0.298911044118171,0.135686145535404,0.303783542588731,0.136945550858061,0.664325728434472,0.0863265652100166
"RF",NA,NA,43,"gini",1,NA,NA,NA,NA,NA,NA,NA,0.701235275689223,0.0769997537604748,0.586,0.131052819063022,0.722763157894737,0.0963420443091429,0.664287751464222,0.067938143280255,0.654381578947368,0.0710109728727125,0.59450461892629,0.0946029923082945,0.617105118179035,0.0880493860255564,0.617105118179035,0.0880493860255564,0.70430181600679,0.0685127267177854,0.309886854738043,0.141165410236665,0.314822602164522,0.142476228694884,0.625436318939175,0.0953207111161153
"RF",NA,NA,43,"gini",3,NA,NA,NA,NA,NA,NA,NA,0.706697994987469,0.076819470232965,0.587238095238095,0.123824100965955,0.729026315789474,0.0929602264962415,0.668336643748409,0.0658456720584572,0.658132205513784,0.0683669890174906,0.598583748854144,0.0891273887734338,0.624380663110539,0.0867911779232102,0.624380663110539,0.0867911779232102,0.70594708644394,0.064685237363265,0.317882391571015,0.135912394888197,0.322940520434539,0.136856104955537,0.633024568127934,0.0955866435804461
"RF",NA,NA,43,"gini",5,NA,NA,NA,NA,NA,NA,NA,0.7072671679198,0.0780682945012868,0.579,0.112622365253202,0.7285,0.0899548115847948,0.664471097529921,0.0626323039860323,0.65375,0.0644348973230638,0.593362983680006,0.0841288328905837,0.620379865490547,0.0864973030478183,0.620379865490547,0.0864973030478183,0.700559648658501,0.0579785196326266,0.309542510479899,0.12909259386289,0.313932026502634,0.130292449203152,0.634911389970253,0.0989522834482218
"RF",NA,NA,43,"gini",10,NA,NA,NA,NA,NA,NA,NA,0.710075313283208,0.076209101658805,0.590857142857143,0.120215874296238,0.726026315789474,0.0932550659049506,0.668112299465241,0.0653262218921814,0.658441729323308,0.0673839440222519,0.600228735347733,0.0885421022811017,0.62272787442176,0.0861189885552599,0.62272787442176,0.0861189885552599,0.706433403223883,0.0622839541064662,0.318274204073272,0.134518775428017,0.322746458611372,0.135186539900764,0.639392383956505,0.0953135339637138
"RF",NA,NA,43,"gini",15,NA,NA,NA,NA,NA,NA,NA,0.711018796992481,0.0751340053528195,0.592714285714286,0.116906096648986,0.731657894736842,0.0897846606641631,0.672187929717342,0.0651598621619822,0.662186090225564,0.0673968094317762,0.604204060879916,0.0885975879777341,0.628160929842431,0.0886869483283771,0.628160929842431,0.0886869483283771,0.708734304441614,0.0607236789515357,0.326075074167704,0.134779323487399,0.330342601594791,0.135741656385297,0.64185928169375,0.0940477307602002
"RF",NA,NA,43,"gini",20,NA,NA,NA,NA,NA,NA,NA,0.713023558897243,0.0732944521125024,0.592047619047619,0.127613977270717,0.730210526315789,0.093523657441554,0.671037178507767,0.0692581050755713,0.661129072681704,0.0721202360023611,0.602193662790406,0.0953966827564864,0.626272448483749,0.0906212498846184,0.626272448483749,0.0906212498846184,0.708867945596304,0.0668012847836163,0.323680481434782,0.143710041995979,0.328387361200916,0.144362513611549,0.650580310212842,0.0918671664685339
"RF",NA,NA,43,"gini",30,NA,NA,NA,NA,NA,NA,NA,0.715293483709273,0.0740749025904374,0.587333333333333,0.116247433188822,0.723184210526316,0.0952887924776648,0.665084542908072,0.0651140870080269,0.655258771929825,0.0665363497790107,0.5970589870217,0.0863354645503323,0.620091380841381,0.088719537370038,0.620091380841381,0.0887195373700381,0.703313064047423,0.0601435021910332,0.312090649471575,0.133476489154069,0.316658549950694,0.134475060590954,0.65984607883868,0.0890289320894263
"RF",NA,NA,64,"gini",1,NA,NA,NA,NA,NA,NA,NA,0.70492462406015,0.0759639952631002,0.601095238095238,0.124903325038217,0.718236842105263,0.0900225954144951,0.668129615482557,0.0662812364213037,0.659666040100251,0.0692991347834072,0.604050620709295,0.0913003912779783,0.618634588450765,0.0866044282408949,0.618634588450765,0.0866044282408949,0.710569269070918,0.0653220533829995,0.319737795125395,0.137939078134732,0.324056608078091,0.138917147008425,0.626375016152805,0.094191001157511
