"model","alpha","lambda","mtry","splitrule","min.node.size","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","ROC_mean","ROC_sd","Sens_mean","Sens_sd","Spec_mean","Spec_sd","Accuracy_mean","Accuracy_sd","BalancedAccuracy_mean","BalancedAccuracy_sd","F1_mean","F1_sd","Precision_mean","Precision_sd","PPV_mean","PPV_sd","NPV_mean","NPV_sd","Kappa_mean","Kappa_sd","MCC_mean","MCC_sd","PR_AUC_mean","PR_AUC_sd"
"RF",NA,NA,12,"gini",20,NA,NA,NA,NA,NA,NA,NA,0.692612280701754,0.087000380939715,0.574666666666667,0.119717939655017,0.723736842105263,0.094481003123981,0.659786096256684,0.0768574215913173,0.649201754385965,0.0790035639054127,0.588709357437941,0.100208564753725,0.613211207651997,0.105595810647594,0.613211207651997,0.105595810647594,0.696624575743949,0.068005129174329,0.300229459924425,0.159041611034518,0.303934347902919,0.161016358520551,0.627968244406848,0.105070941660599
"RF",NA,NA,12,"gini",30,NA,NA,NA,NA,NA,NA,NA,0.695762781954887,0.0848658857004844,0.572666666666667,0.116800572994732,0.732605263157895,0.0997070999377758,0.663947797300738,0.0774035910318133,0.652635964912281,0.07877988097682,0.591195104318845,0.0996105079316707,0.621952824308474,0.108896613732314,0.621952824308474,0.108896613732314,0.697561396438473,0.0655965177587514,0.307883899626906,0.159323425723117,0.3121221592006,0.161092355848849,0.632814655343585,0.0980893432362261
"RF",NA,NA,23,"gini",1,NA,NA,NA,NA,NA,NA,NA,0.667540914786967,0.0882742686253706,0.551857142857143,0.126078834693922,0.714184210526316,0.101200781193156,0.644570664629488,0.0808010955614061,0.633020676691729,0.0827158381574638,0.567627065641439,0.104951646306615,0.595977812306373,0.109019191360734,0.595977812306373,0.109019191360734,0.682224364027561,0.0714504739098599,0.268038178434732,0.166245476087888,0.271849879403653,0.168338840857312,0.601167014677315,0.10511703630835
"RF",NA,NA,23,"gini",3,NA,NA,NA,NA,NA,NA,NA,0.67082619047619,0.0886732545935766,0.560809523809524,0.127437601191662,0.718263157894737,0.094974906153695,0.650793226381462,0.0794527498959752,0.63953634085213,0.0820534420579829,0.575493764631687,0.106699466922078,0.601287675559734,0.10606575296209,0.601287675559734,0.10606575296209,0.688372604578558,0.0703776262355595,0.280846953365297,0.164971428274445,0.284181068928146,0.166414141551183,0.602734041471429,0.105690609402599
"RF",NA,NA,23,"gini",5,NA,NA,NA,NA,NA,NA,NA,0.674844360902256,0.0893459337796463,0.56647619047619,0.119330918325636,0.721973684210526,0.0959513496009762,0.655329258976318,0.076154074680777,0.644224937343358,0.077961003414054,0.581931991951319,0.0991905273775844,0.608822274217011,0.103938034115262,0.608822274217011,0.103938034115262,0.6918247090737,0.0674037187137683,0.290499603667249,0.156950023221951,0.294325548174415,0.158935149484213,0.607370512130898,0.107398009762355
"RF",NA,NA,23,"gini",10,NA,NA,NA,NA,NA,NA,NA,0.678070050125313,0.0891434781670512,0.576095238095238,0.13170687364655,0.712657894736842,0.0946649669754712,0.654159663865546,0.0794293200073885,0.64437656641604,0.0826383525386137,0.584124874823104,0.106818607824871,0.603225403208762,0.10668888500159,0.603225403208762,0.10668888500159,0.695232118516009,0.0744267750821004,0.289608049242858,0.165472576903999,0.293413658991434,0.167940218855626,0.608364018961077,0.108159256218102
"RF",NA,NA,23,"gini",15,NA,NA,NA,NA,NA,NA,NA,0.683263157894737,0.0887068075925327,0.58352380952381,0.125420422643191,0.715842105263158,0.0971745991055469,0.659170104405399,0.0819159585030918,0.649682957393484,0.0843221949543789,0.591827518174205,0.105256216306266,0.610077753515834,0.108825904198736,0.610077753515834,0.108825904198736,0.698907096789258,0.0733708585214597,0.300467248151424,0.169146225984573,0.303981503318101,0.170841742039011,0.614462180917922,0.10740211996701
"RF",NA,NA,23,"gini",20,NA,NA,NA,NA,NA,NA,NA,0.688255012531328,0.0861935937258008,0.583666666666667,0.127773977518708,0.720947368421053,0.0998816558189889,0.662078176725236,0.0819159435345199,0.65230701754386,0.0843050813783508,0.593672364695477,0.106106454496631,0.614781790062363,0.109556597799724,0.614781790062363,0.109556597799724,0.700651130577369,0.073385855658465,0.305939679825284,0.169129331855513,0.309806956969588,0.170799845689472,0.617635668587883,0.105147512454421
"RF",NA,NA,23,"gini",30,NA,NA,NA,NA,NA,NA,NA,0.689922556390977,0.0866408524847979,0.575428571428571,0.121540460951381,0.72578947368421,0.0976156036000505,0.661264069264069,0.0774079455320638,0.650609022556391,0.0794507328807563,0.589934445431531,0.100645412095205,0.616511349718393,0.107106213854813,0.616511349718393,0.107106213854813,0.697581995133163,0.068395468931402,0.303150652924499,0.159915646469323,0.307380225944803,0.161776386562856,0.621088853978551,0.102041912890283
"RLR",0,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.683866541353383,0.0899411014962689,0.52547619047619,0.12340997245543,0.744131578947368,0.103029093580727,0.65050623885918,0.0772572664822082,0.634803884711779,0.0790164812124859,0.559618555721327,0.105277081837528,0.614598994229025,0.124603001841988,0.614598994229025,0.124603001841988,0.679116015257831,0.0647695558315282,0.274041989144268,0.161112186232308,0.281015862200284,0.166548342832658,0.604015493213345,0.111678462116031
"RLR",0,0.00143844988828766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.683866541353383,0.0899411014962689,0.52547619047619,0.12340997245543,0.744131578947368,0.103029093580727,0.65050623885918,0.0772572664822082,0.634803884711779,0.0790164812124859,0.559618555721327,0.105277081837528,0.614598994229025,0.124603001841988,0.614598994229025,0.124603001841988,0.679116015257831,0.0647695558315282,0.274041989144268,0.161112186232308,0.281015862200284,0.166548342832658,0.604015493213345,0.111678462116031
"RLR",0,0.00206913808111479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.683866541353383,0.0899411014962689,0.52547619047619,0.12340997245543,0.744131578947368,0.103029093580727,0.65050623885918,0.0772572664822082,0.634803884711779,0.0790164812124859,0.559618555721327,0.105277081837528,0.614598994229025,0.124603001841988,0.614598994229025,0.124603001841988,0.679116015257831,0.0647695558315282,0.274041989144268,0.161112186232308,0.281015862200284,0.166548342832658,0.604015493213345,0.111678462116031
"RLR",0,0.00297635144163132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.683866541353383,0.0899411014962689,0.52547619047619,0.12340997245543,0.744131578947368,0.103029093580727,0.65050623885918,0.0772572664822082,0.634803884711779,0.0790164812124859,0.559618555721327,0.105277081837528,0.614598994229025,0.124603001841988,0.614598994229025,0.124603001841988,0.679116015257831,0.0647695558315282,0.274041989144268,0.161112186232308,0.281015862200284,0.166548342832658,0.604015493213345,0.111678462116031
"RLR",0,0.0042813323987194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.683866541353383,0.0899411014962689,0.52547619047619,0.12340997245543,0.744131578947368,0.103029093580727,0.65050623885918,0.0772572664822082,0.634803884711779,0.0790164812124859,0.559618555721327,0.105277081837528,0.614598994229025,0.124603001841988,0.614598994229025,0.124603001841988,0.679116015257831,0.0647695558315282,0.274041989144268,0.161112186232308,0.281015862200284,0.166548342832658,0.604015493213345,0.111678462116031
"RLR",0,0.00615848211066027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.683866541353383,0.0899411014962689,0.52547619047619,0.12340997245543,0.744131578947368,0.103029093580727,0.65050623885918,0.0772572664822082,0.634803884711779,0.0790164812124859,0.559618555721327,0.105277081837528,0.614598994229025,0.124603001841988,0.614598994229025,0.124603001841988,0.679116015257831,0.0647695558315282,0.274041989144268,0.161112186232308,0.281015862200284,0.166548342832658,0.604015493213345,0.111678462116031
"RLR",0,0.00885866790410082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.683866541353383,0.0899411014962689,0.52547619047619,0.12340997245543,0.744131578947368,0.103029093580727,0.65050623885918,0.0772572664822082,0.634803884711779,0.0790164812124859,0.559618555721327,0.105277081837528,0.614598994229025,0.124603001841988,0.614598994229025,0.124603001841988,0.679116015257831,0.0647695558315282,0.274041989144268,0.161112186232308,0.281015862200284,0.166548342832658,0.604015493213345,0.111678462116031
"RLR",0,0.0127427498570313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68416052631579,0.0899788291337058,0.52547619047619,0.12340997245543,0.744657894736842,0.102854183404146,0.65080926916221,0.0773806247760336,0.635067042606516,0.0791568270893174,0.559840230598174,0.105430201013427,0.615027565657597,0.124625982817107,0.615027565657597,0.124625982817107,0.67926221408824,0.0648842372320552,0.274598758161784,0.161382628951266,0.281566495625899,0.166784869668614,0.60416431137507,0.111562795995253
"RLR",0,0.0183298071083244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.685262155388471,0.0902754667373949,0.521952380952381,0.12470702742804,0.748315789473684,0.102967063017656,0.651398523045582,0.076758529217657,0.635134085213033,0.0786724147665641,0.55830479756544,0.106041798311838,0.617237716617748,0.126018890428942,0.617237716617748,0.126018890428942,0.67888643479507,0.0642036767106224,0.274986890611791,0.160505120108233,0.28245733227723,0.166204272020463,0.605482707485204,0.111274790412088
