"model","Variable","n_total","n_pos_contr","freq_pos_contr","median_rank","freq_top10","mean_importance","sd_importance","median_importance","se","ci_lower","ci_upper"
"RF","No_comorbidities",100,43,0.43,13.5,0.28,-0.00151068170426064,0.008641826045281,-0.00186466165413522,0.0008641826045281,-0.0032254074774314,0.000204044068910115
"RF","More_Smoking",100,7,0.07,14,0.02,-0.00191075689223057,0.00466867410092657,0,0.000466867410092657,-0.00283712312147967,-0.000984390662981473
"RF","University_education",100,41,0.41,15,0.28,-0.00196915538847117,0.00822150774621314,-0.00148571428571429,0.000822150774621314,-0.00360048089223468,-0.000337829884707654
"RF","Born_in_sweden",100,36,0.36,14,0.21,-0.0020547969924812,0.00648899230138737,-0.00184210526315786,0.000648899230138737,-0.00334235384479386,-0.000767240140168541
"RLR","Age",100,90,0.9,2,0.88,0.0386981215538847,0.0312823269561156,0.0424812030075188,0.00312823269561156,0.0324910292107454,0.044905213897024
"RLR","Weight_reduction_last_2_y",100,82,0.82,5,0.77,0.0226553258145363,0.0264916560301455,0.0230827067669174,0.00264916560301455,0.0173988065174752,0.0279118451115975
"RLR","Living_alone",100,74,0.74,4.5,0.69,0.0185411954887218,0.0255252976373072,0.0176691729323309,0.00255252976373072,0.0134764226620984,0.0236059683153452
"RLR","Antibiotics_last_2_y",100,75,0.75,5,0.72,0.0155549899749373,0.0243769110748181,0.0186298245614036,0.00243769110748181,0.0107180819567405,0.0203918979931342
"RLR","COPD",100,78,0.78,6,0.72,0.0154308170426065,0.0200112829583433,0.0151503759398496,0.00200112829583433,0.0114601443557128,0.0194014897295002
"RLR","Sex",100,79,0.79,6,0.71,0.0141831654135338,0.0200446603120211,0.0141353383458646,0.00200446603120211,0.0102058699355435,0.0181604608915242
"RLR","Current_daily_smoker",100,74,0.74,6,0.68,0.0126825263157895,0.0248568969381342,0.0139749373433585,0.00248568969381342,0.00775037868894124,0.0176146739426377
"RLR","Weight_increase_last_2_y",100,74,0.74,7,0.63,0.011057030075188,0.0189880542215023,0.0105137844611529,0.00189880542215023,0.00728938816879328,0.0148246719815827
"RLR","Less_Smoking",100,68,0.68,9,0.54,0.00565042105263158,0.0167715798783214,0.00544010025062645,0.00167715798783214,0.00232257574268649,0.00897826636257667
"RLR","Pneumonia",100,68,0.68,9.5,0.57,0.00458631829573935,0.0153578806989109,0.00547017543859651,0.00153578806989109,0.00153898157341727,0.00763365501806143
"RLR","Cold_flu_pneumonia_last_2_y",100,64,0.64,10,0.5,0.002891,0.0129746990006262,0.00219999999999997,0.00129746990006262,0.00031653823012261,0.00546546176987739
"RLR","Angina_pectoris",100,62,0.62,10,0.47,0.00263665413533835,0.0118612299580022,0.00267819548872187,0.00118612299580022,0.00028312878040508,0.00499017949027162
"RLR","Pleural_fluid",100,66,0.66,11,0.41,0.00229126315789474,0.00902993148729308,0.0027218045112782,0.000902993148729308,0.000499528845019652,0.00408299747076983
"RLR","Heart_disease",100,61,0.61,12,0.37,0.00144352380952381,0.00977580887664094,0.00238596491228075,0.000977580887664094,-0.000496208759326181,0.0033832563783738
"RLR","Asthma",100,56,0.56,12,0.41,-2.9691729323303e-05,0.0134281652135219,0.00187030075187964,0.00134281652135219,-0.00269413103386061,0.00263474757521401
"RLR","Anemia",100,24,0.24,13,0.06,-0.000471233082706769,0.00492924871172323,0,0.000492924871172323,-0.00144930296794544,0.000506836802531905
"RLR","Born_in_sweden",100,40,0.4,14,0.18,-0.00122783709273183,0.00568470711967769,-0.000387969924812033,0.000568470711967769,-0.00235580631589868,-9.98678695649869e-05
"RLR","Chronic_bronchitis",100,21,0.21,14,0.09,-0.00135733333333333,0.00484367678794686,0,0.000484367678794686,-0.00231842389239831,-0.00039624277426835
"RLR","Emphysema",100,24,0.24,14,0.03,-0.00144439097744361,0.00391364306489023,0,0.000391364306489023,-0.00222094266862499,-0.000667839286262226
"RLR","Asbestos",100,2,0.02,14,0,-0.00161215037593985,0.00501694973836014,0,0.000501694973836014,-0.00260762204755097,-0.000616678704328728
"RLR","No_comorbidities",100,26,0.26,15,0.12,-0.00243861904761904,0.00636255908044439,-0.00145238095238098,0.000636255908044439,-0.00370108880590783,-0.00117614928933026
"RLR","University_education",100,28,0.28,15,0.07,-0.00290420802005012,0.00547720072376769,-0.00194360902255644,0.000547720072376769,-0.00399100347238425,-0.001817412567716
"RLR","More_Smoking",100,6,0.06,15,0,-0.00380517543859648,0.00976769582500453,0,0.000976769582500453,-0.00574329820198787,-0.0018670526752051
"XGB","Age",100,95,0.95,1,0.93,0.0738210776942356,0.0494945259084042,0.0720513784461153,0.00494945259084042,0.0640002899624167,0.0836418654260544
"XGB","Weight_reduction_last_2_y",100,79,0.79,3,0.76,0.0234602055137845,0.0320089600893366,0.0285614035087719,0.00320089600893366,0.017108933392593,0.0298114776349759
"XGB","Antibiotics_last_2_y",100,76,0.76,3.5,0.76,0.0202255012531328,0.0291719351649106,0.0205070175438597,0.00291719351649106,0.0144371564266533,0.0260138460796124
"XGB","Current_daily_smoker",100,77,0.77,4,0.76,0.0176240827067669,0.0240983339775802,0.0183666666666667,0.00240983339775802,0.0128424504284364,0.0224057149850975
"XGB","Living_alone",100,74,0.74,5,0.72,0.0165497994987469,0.0273132465772914,0.0153157894736842,0.00273132465772914,0.0111302588125947,0.021969340184899
"XGB","Sex",100,72,0.72,5,0.7,0.0114986967418546,0.0182604971506642,0.0125263157894737,0.00182604971506642,0.00787541794278029,0.015121975540929
"XGB","COPD",100,69,0.69,7,0.63,0.00428247368421052,0.0124426705364518,0.00377969924812032,0.00124426705364518,0.00181357790406727,0.00675136946435376
"XGB","Weight_increase_last_2_y",100,66,0.66,8.5,0.61,0.00248316040100251,0.00923366883144153,0.00199498746867168,0.000923366883144153,0.00065100017893437,0.00431532062307066
"XGB","No_comorbidities",100,57,0.57,10,0.49,0.000296328320802002,0.00969987938115502,0.00184962406015035,0.000969987938115502,-0.00162833818884113,0.00222099483044514
"XGB","Anemia",100,0,0,11,0,0,0,0,0,0,0
"XGB","Angina_pectoris",100,0,0,11,0,0,0,0,0,0,0
"XGB","Asbestos",100,0,0,11,0,0,0,0,0,0,0
"XGB","Chronic_bronchitis",100,0,0,11,0,0,0,0,0,0,0
"XGB","Emphysema",100,0,0,11,0,0,0,0,0,0,0
"XGB","More_Smoking",100,0,0,11,0,0,0,0,0,0,0
"XGB","Heart_disease",100,46,0.46,11,0.28,-2.91754385964866e-05,0.00310375154639202,0,0.000310375154639202,-0.000645027081782847,0.000586676204589874
"XGB","Asthma",100,46,0.46,11,0.34,-5.44736842105289e-05,0.00499812738181225,0,0.000499812738181225,-0.00104621059192854,0.000937263223507481
"XGB","Less_Smoking",100,53,0.53,10,0.44,-0.000122493734335843,0.00544359782243853,0.000413533834586456,0.000544359782243853,-0.00120262164202599,0.000957634173354301
"XGB","Pleural_fluid",100,28,0.28,11,0.16,-0.000183957393483712,0.0033463649642104,0,0.00033463649642104,-0.000847948802301828,0.000480034015334403
"XGB","Born_in_sweden",100,38,0.38,12,0.23,-0.000776403508771932,0.00355154563239007,-5.50080814232246e-18,0.000355154563239007,-0.00148110721358404,-7.16998039598243e-05
"XGB","Pneumonia",100,47,0.47,11.5,0.42,-0.00112311779448622,0.00911235691166933,-0.000421052631579,0.000911235691166933,-0.00293120709979021,0.000684971510817777
"XGB","Cold_flu_pneumonia_last_2_y",100,38,0.38,13,0.33,-0.002195,0.00990956337923535,-0.00116315789473677,0.000990956337923535,-0.00416127236398987,-0.000228727636010121
"XGB","University_education",100,38,0.38,13,0.27,-0.00238594736842105,0.00650217896260612,-0.00252857142857146,0.000650217896260612,-0.00367612074040621,-0.00109577399643589
